Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147142,U2OS,BRD-K71879491-001-57-9,0.041213,41.213,0.13717,137.17,0.12,120,DMSO,300.44,300.21,,BR00147142,N02,9,2006,2227,2006,2006,2227,2006,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.4654018880834161
BR00147142,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147142,N03,9,1902,2164,1902,1902,2164,1902,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DMSO,-1,11,107,0.2605640018384113
BR00147142,U2OS,BRD-A36471396-001-07-9,0.38415,384.15,1.2333,1233.3,0.12,120,DMSO,311.47,311.22,,BR00147142,N04,9,1922,2151,1922,1922,2151,1922,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.21085126089243122
BR00147142,U2OS,BRD-K46018455-001-31-9,0.049632,49.632,0.13717,137.17,0.12,120,DMSO,361.82,361.11,,BR00147142,N05,9,1887,2102,1887,1887,2102,1887,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.20355481393195698
BR00147142,U2OS,BRD-K74514084-001-12-9,0.059956,59.956,0.13704,137.04,0.12,120,DMSO,437.52,437.16,,BR00147142,N06,9,1899,2143,1899,1899,2143,1899,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DMSO,-1,23,119,0.3602619978297885
BR00147142,U2OS,BRD-A50157456-065-26-9,0.22578,225.78,0.41152,411.52,0.12,120,DMSO,548.65,225.14,,BR00147142,N07,9,1945,2180,1945,1945,2180,1945,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.5426516665388251
BR00147142,U2OS,BRD-U00146218-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147142,N08,9,1781,1984,1781,1781,1984,1781,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.3799220208508479
BR00147142,U2OS,BRD-K70401845-001-27-9,39.344,39344.0,100.0,100000.0,0.12,120,DMSO,393.44,393.17,,BR00147142,N09,9,1438,1610,1438,1438,1610,1438,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.6984694809860983
BR00147142,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147142,N10,9,1756,1935,1756,1756,1935,1756,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DMSO,-1,11,107,1.0
BR00147142,U2OS,BRD-A06352418-001-30-9,0.007182,7.182,0.015226,15.226,0.12,120,DMSO,471.69,471.31,,BR00147142,N11,9,1890,2122,1890,1890,2122,1890,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.16927462289632328
BR00147142,U2OS,BRD-K00140312-065-01-9,0.017698,17.698,0.045679,45.679,0.12,120,DMSO,387.45,289.17,,BR00147142,N12,9,1836,2050,1836,1836,2050,1836,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.20176835922777286
BR00147142,U2OS,BRD-A29485665-001-18-9,0.059036,59.036,0.13717,137.17,0.12,120,DMSO,430.37,430.06,,BR00147142,N13,9,1887,2122,1887,1887,2122,1887,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.20301625268871024
BR00147142,U2OS,BRD-K01825106-001-06-9,0.052058,52.058,0.13717,137.17,0.12,120,DMSO,379.5,379.21,,BR00147142,N15,9,1801,2020,1801,1801,2020,1801,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.17191331289499479
BR00147142,U2OS,BRD-A99888680-001-08-9,1.578,1578.0,3.7,3700.0,0.12,120,DMSO,426.49,426.21,,BR00147142,N16,9,1840,2028,1840,1840,2028,1840,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.23909646812974147
BR00147142,U2OS,BRD-U00146217-001-01-9,,,33.3,33300.0,0.12,120,DMSO,,,,BR00147142,N17,9,67,70,67,67,70,67,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.46340973591163387
BR00147142,U2OS,BRD-U00145680-001-01-9,,,0.005075,5.0754,0.12,120,DMSO,,,,BR00147142,N18,9,1859,2072,1859,1859,2072,1859,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.18168516686315303
BR00147142,U2OS,BRD-U00145679-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147142,N19,9,1879,2078,1879,1879,2078,1879,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.6577540730872896
BR00147142,U2OS,BRD-U00146220-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147142,N20,9,1447,1608,1447,1447,1608,1447,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.8296683752638612
BR00147142,U2OS,BRD-U00146215-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147142,N21,9,1841,2070,1841,1841,2070,1841,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.41179123176725146
BR00147142,U2OS,BRD-K47278471-003-31-9,0.36027,360.27,1.2346,1234.6,0.12,120,DMSO,291.82,255.16,,BR00147142,N23,9,1820,2028,1820,1820,2028,1820,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.20479373541304272
BR00147142,U2OS,BRD-U00145635-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147142,N24,9,1841,2050,1841,1841,2050,1841,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.26077422610149764
BR00147142,U2OS,BRD-U00145679-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147142,O01,9,1926,2145,1926,1926,2145,1926,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.14995733219760807
BR00147142,U2OS,BRD-K93461745-003-28-9,0.17365,173.65,0.41152,411.52,0.12,120,DMSO,421.97,385.25,,BR00147142,O02,9,1822,2039,1822,1822,2039,1822,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.19457988931400855
BR00147142,U2OS,BRD-K01825098-003-05-9,0.15015,150.15,0.41152,411.52,0.12,120,DMSO,364.87,328.18,,BR00147142,O03,9,1904,2132,1904,1904,2132,1904,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.1459411045582658
BR00147142,U2OS,BRD-K92441787-001-10-9,0.047803,47.803,0.13717,137.17,0.12,120,DMSO,348.49,348.21,,BR00147142,O04,9,1811,2025,1811,1811,2025,1811,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.45218189178281504
BR00147142,U2OS,BRD-A97701745-001-20-9,0.30657,306.58,1.2346,1234.6,0.12,120,DMSO,248.33,248.15,,BR00147142,O05,9,1916,2147,1916,1916,2147,1916,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.18007775560170744
BR00147142,U2OS,BRD-K91188791-001-17-5,0.582,582.0,1.6996,1699.6,0.12,120,DMSO,342.43,342.22,,BR00147142,O06,9,1903,2127,1903,1903,2127,1903,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K91188791-001-17-5,BRD-K91188791-001-17-5_DMSO,-1,11,107,0.6241883751046248
BR00147142,U2OS,BRD-U00145681-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147142,O07,9,1726,1936,1726,1726,1936,1726,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.42812860686904486
BR00147142,U2OS,BRD-A29485665-001-18-9,0.019679,19.679,0.045725,45.725,0.12,120,DMSO,430.37,430.06,,BR00147142,O08,9,1884,2109,1884,1884,2109,1884,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.1836345537088394
BR00147142,U2OS,BRD-K68867920-051-16-9,1.0902,1090.2,1.2346,1234.6,0.12,120,DMSO,883.09,383.17,,BR00147142,O09,9,1872,2070,1872,1872,2070,1872,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.19225008066312907
BR00147142,U2OS,BRD-K51544265-001-13-9,5.5724,5572.4,11.111,11111.0,0.12,120,DMSO,501.51,501.17,,BR00147142,O10,9,1083,1190,1083,1083,1190,1083,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.614519916586214
BR00147142,U2OS,BRD-K53857191-001-27-9,0.018751,18.751,0.045679,45.679,0.12,120,DMSO,410.49,410.21,,BR00147142,O11,9,1909,2111,1909,1909,2111,1909,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.16204604300738565
BR00147142,U2OS,BRD-U00145635-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147142,O13,9,1927,2144,1927,1927,2144,1927,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.2214827481845379
BR00147142,U2OS,BRD-U00145675-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147142,O14,9,1738,1937,1738,1738,1937,1738,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.8067524179967959
BR00147142,U2OS,BRD-U00146217-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147142,O15,9,1739,1959,1739,1739,1959,1739,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.22385616595648497
BR00147142,U2OS,BRD-K81473089-001-30-9,0.73433,734.33,3.7037,3703.7,0.12,120,DMSO,198.27,198.12,,BR00147142,O16,9,1934,2144,1934,1934,2144,1934,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.1916546707979436
BR00147142,U2OS,BRD-K22031190-001-27-9,0.01144,11.44,0.045725,45.725,0.12,120,DMSO,250.2,250.04,,BR00147142,O17,9,1790,2014,1790,1790,2014,1790,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.21083352120288976
BR00147142,U2OS,BRD-K82795137-001-31-9,0.017508,17.508,0.045725,45.725,0.12,120,DMSO,382.89,382.14,,BR00147142,O18,9,1883,2115,1883,1883,2115,1883,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.15068231145428737
BR00147142,U2OS,BRD-U00146221-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147142,O20,9,1985,2202,1985,1985,2202,1985,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.19530837827847924
BR00147142,U2OS,BRD-A06352418-001-30-9,15.707,15707.0,33.3,33300.0,0.12,120,DMSO,471.69,471.31,,BR00147142,O21,9,237,247,237,237,247,237,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.5654614724758125
BR00147142,U2OS,BRD-K00003619-001-04-9,0.034881,34.881,0.13717,137.17,0.12,120,DMSO,254.28,254.09,,BR00147142,O22,9,1959,2181,1959,1959,2181,1959,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.225262555287072
BR00147142,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147142,O23,9,1814,2011,1814,1814,2011,1814,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DMSO,-1,11,107,1.0
BR00147142,U2OS,BRD-K01825106-001-06-9,1.4056,1405.6,3.7037,3703.7,0.12,120,DMSO,379.5,379.21,,BR00147142,O24,9,1981,2215,1981,1981,2215,1981,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.22637082563389258
BR00147142,U2OS,BRD-K68867920-051-16-9,88.309,88309.0,100.0,100000.0,0.12,120,DMSO,883.09,383.17,,BR00147142,P01,9,91,93,91,91,93,91,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.32946344678319045
BR00147142,U2OS,BRD-K73381542-001-27-9,0.61929,619.29,3.7037,3703.7,0.12,120,DMSO,167.21,167.09,,BR00147142,P03,9,1984,2214,1984,1984,2214,1984,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.2840804727189062
BR00147142,U2OS,BRD-K01826519-003-12-9,0.1751,175.1,0.41111,411.11,0.12,120,DMSO,425.91,389.21,,BR00147142,P05,9,1873,2081,1873,1873,2081,1873,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.18614295304526707
BR00147142,U2OS,BRD-K01825098-003-05-9,1.3514,1351.4,3.7037,3703.7,0.12,120,DMSO,364.87,328.18,,BR00147142,P06,9,2000,2206,2000,2000,2206,2000,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.2059831846755894
BR00147142,U2OS,BRD-A06352418-001-30-9,0.021546,21.546,0.045679,45.679,0.12,120,DMSO,471.69,471.31,,BR00147142,P07,9,1911,2135,1911,1911,2135,1911,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.17682055203692956
BR00147142,U2OS,BRD-A50157456-065-26-9,0.67735,677.35,1.2346,1234.6,0.12,120,DMSO,548.65,225.14,,BR00147142,P08,9,1975,2194,1975,1975,2194,1975,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.29653722285371975
BR00147142,U2OS,BRD-K00140312-065-01-9,12.902,12902.0,33.3,33300.0,0.12,120,DMSO,387.45,289.17,,BR00147142,P09,9,2016,2224,2016,2016,2224,2016,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.26969920673491954
BR00147142,U2OS,BRD-A29485665-001-18-9,1.594,1594.0,3.7037,3703.7,0.12,120,DMSO,430.37,430.06,,BR00147142,P10,9,1906,2132,1906,1906,2132,1906,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.33601761786256473
BR00147142,U2OS,BRD-A97104540-004-17-9,1.4232,1423.2,3.7037,3703.7,0.12,120,DMSO,384.27,303.15,,BR00147142,P11,9,1887,2105,1887,1887,2105,1887,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.2346968827370277
BR00147142,U2OS,BRD-K51544265-001-13-9,50.151,50151.0,100.0,100000.0,0.12,120,DMSO,501.51,501.17,,BR00147142,P12,9,860,930,860,860,930,860,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.5584346301525162
BR00147142,U2OS,BRD-U00146219-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147142,P13,9,1996,2214,1996,1996,2214,1996,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.18490665684236213
BR00147142,U2OS,BRD-U00145681-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147142,P14,9,1877,2120,1877,1877,2120,1877,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.26111183073443966
BR00147142,U2OS,BRD-K46018455-001-31-9,0.016544,16.544,0.045725,45.725,0.12,120,DMSO,361.82,361.11,,BR00147142,P15,9,1956,2196,1956,1956,2196,1956,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.22440214456523902
BR00147142,U2OS,BRD-U00145635-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147142,P16,9,1828,2045,1828,1828,2045,1828,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.20251531647973078
BR00147142,U2OS,BRD-K70401845-001-27-9,0.01799,17.99,0.045725,45.725,0.12,120,DMSO,393.44,393.17,,BR00147142,P17,9,1929,2158,1929,1929,2158,1929,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.2544032445007796
BR00147142,U2OS,BRD-K89517477-001-03-9,0.847,847.0,1.6997,1699.7,0.12,120,DMSO,498.32,497.07,,BR00147142,P18,9,1847,2047,1847,1847,2047,1847,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K89517477-001-03-9,BRD-K89517477-001-03-9_DMSO,-1,11,107,0.6769283713812441
BR00147142,U2OS,BRD-U00145680-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147142,P19,9,1919,2153,1919,1919,2153,1919,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.20804010649792065
BR00147142,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147142,P20,9,2090,2298,2090,2090,2298,2090,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.5738402979889048
BR00147142,U2OS,BRD-K93461745-003-28-9,0.52095,520.95,1.2346,1234.6,0.12,120,DMSO,421.97,385.25,,BR00147142,P21,9,1930,2151,1930,1930,2151,1930,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.18829059297746387
BR00147142,U2OS,BRD-U00146216-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147142,P22,9,1875,2103,1875,1875,2103,1875,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.1661388984285823
BR00147142,U2OS,BRD-U00146221-001-01-9,,,0.13717,137.17,0.12,120,DMSO,,,,BR00147142,P23,9,2064,2307,2064,2064,2307,2064,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.18982058088823509
BR00147142,U2OS,BRD-K28307902-001-28-9,9.2072,9207.2,33.333,33333.0,0.12,120,DMSO,276.21,276.07,,BR00147142,P24,9,1807,2003,1807,1807,2003,1807,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.4826623412401132
BR00147157,U2OS,BRD-A97104540-004-17-9,1.4232,1423.2,3.7037,3703.7,0.12,120,DMSO,384.27,303.15,,BR00147157,A01,9,2002,2229,2002,2002,2229,2002,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.23489716390600368
BR00147157,U2OS,BRD-K89517477-001-03-9,0.847,847.0,1.6997,1699.7,0.12,120,DMSO,498.32,497.07,,BR00147157,A02,9,2137,2367,2137,2137,2367,2137,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K89517477-001-03-9,BRD-K89517477-001-03-9_DMSO,-1,11,107,0.1506535516494915
BR00147157,U2OS,BRD-K01826056-003-03-9,0.028209,28.209,0.13717,137.17,0.12,120,DMSO,205.64,169.07,,BR00147157,A03,9,2022,2236,2022,2022,2236,2022,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.16052329273768715
BR00147157,U2OS,BRD-U00145679-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147157,A04,9,1650,1837,1650,1650,1837,1650,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.6683171301580064
BR00147157,U2OS,BRD-U00146215-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147157,A05,9,2189,2449,2189,2189,2449,2189,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.42073797444014466
BR00147157,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147157,A06,9,2161,2401,2161,2161,2401,2161,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DMSO,-1,11,107,0.11324758845749666
BR00147157,U2OS,BRD-K73381542-001-27-9,0.20643,206.43,1.2346,1234.6,0.12,120,DMSO,167.21,167.09,,BR00147157,A07,9,2260,2497,2260,2260,2497,2260,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.30437808402058514
BR00147157,U2OS,BRD-K00140312-065-01-9,12.902,12902.0,33.3,33300.0,0.12,120,DMSO,387.45,289.17,,BR00147157,A08,9,2044,2250,2044,2044,2250,2044,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.2240086765215158
BR00147157,U2OS,BRD-U00145635-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147157,A09,9,2044,2248,2044,2044,2248,2044,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.3161392369055737
BR00147157,U2OS,BRD-U00146218-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147157,A10,9,2046,2269,2046,2046,2269,2046,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.21600436441675597
BR00147157,U2OS,BRD-K46018455-001-31-9,4.0202,4020.2,11.111,11111.0,0.12,120,DMSO,361.82,361.11,,BR00147157,A11,9,2151,2408,2151,2151,2408,2151,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.25653094450994457
BR00147157,U2OS,BRD-A99888680-001-08-9,4.7341,4734.1,11.1,11100.0,0.12,120,DMSO,426.49,426.21,,BR00147157,A12,9,2277,2513,2277,2277,2513,2277,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.20201937908968806
BR00147157,U2OS,BRD-K01825106-001-06-9,0.46852,468.52,1.2346,1234.6,0.12,120,DMSO,379.5,379.21,,BR00147157,A14,9,2154,2378,2154,2154,2378,2154,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.17300502869437598
BR00147157,U2OS,BRD-K47278471-003-31-9,9.7273,9727.3,33.333,33333.0,0.12,120,DMSO,291.82,255.16,,BR00147157,A15,9,2086,2279,2086,2086,2279,2086,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.43272590438822084
BR00147157,U2OS,BRD-U00145681-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147157,A16,9,2027,2245,2027,2027,2245,2027,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.2061687395137043
